YEAR,EW,MONTH,DAY,WKDATE,PROVINCE,STATION,TEMP_AVG,DTR_AVG,DTR_MAX,DTR_MIN,TEMP_MAX,TEMP_MAX_AVG,TEMP_MIN,TEMP_MIN_AVG,PRECIP_AVG,PRECIP_TOTAL,RH_AVG,RH_MAX,RH_MIN,RH_RANGE
2017,12,3,19,19-Mar-17,Monte Cristi,Monte Cristi,24.75714286,7.571428571,10.2,5.7,30.6,28.54285714,19,20.97142857,8.128571429,56.9,76.51428571,81.8,67.8,14
2017,12,3,19,19-Mar-17,Puerto Plata,La Union,23.97142857,8.571428571,10.2,5.5,30,28.25714286,19.1,19.68571429,73.45714286,514.2,91.27142857,96.9,86.1,10.8
2017,12,3,19,19-Mar-17,Samana,Samana,25.29285714,7.042857143,8,5,30,28.81428571,20.5,21.77142857,33.45714286,234.2,85.78571429,92.4,80.4,12
2017,12,3,19,19-Mar-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,12,3,19,19-Mar-17,Santiago,Santiago,24.37142857,9.457142857,12.6,4.4,31.6,29.1,18,19.64285714,15.71428571,110,84.88571429,94.6,77,17.6
2017,12,3,19,19-Mar-17,Santo Domingo,Santo Domingo,26.72142857,8.614285714,10,6.6,32,31.02857143,22,22.41428571,3.4,23.8,82.48571429,84.8,77.8,7
2017,13,3,26,26-Mar-17,Barahona,Barahona,26.47857143,10.7,13.2,8.7,32.4,31.82857143,19.2,21.12857143,0,0,61.17142857,64.6,57.8,6.8
2017,13,3,26,26-Mar-17,La Altagracia,Punta Cana,15.92142857,3.814285714,9.3,1.9,29.2,17.82857143,11,14.01428571,0,0,80,84.5,73.5,11
2017,13,3,26,26-Mar-17,La Romana,La Romana,25.04285714,11.8,15,8.8,31.6,30.94285714,16.6,19.14285714,0.042857143,0.3,80.55714286,86.2,77.3,8.9
2017,13,3,26,26-Mar-17,La Vega,Constanza,19.49285714,11.35714286,14.1,5.1,26.9,25.17142857,11.7,13.81428571,NaN,NaN,NaN,NaN,NaN,NaN
2017,13,3,26,26-Mar-17,La Vega,La Vega,25.53571429,9.7,10.5,8.5,31.5,30.38571429,19.3,20.68571429,NaN,NaN,NaN,NaN,NaN,NaN
2017,13,3,26,26-Mar-17,Monte Cristi,Monte Cristi,25.66428571,8.214285714,10.3,6.8,32.2,29.77142857,20.2,21.55714286,0.05,0.3,68.08571429,74.4,61.2,13.2
2017,13,3,26,26-Mar-17,Puerto Plata,La Union,24.7,9.971428571,11.7,9.1,31.2,29.68571429,19,19.71428571,0.442857143,3.1,81.28571429,84.1,75.5,8.6
2017,13,3,26,26-Mar-17,Samana,Samana,25.65,8.328571429,9.5,7.5,31,29.81428571,20,21.48571429,10,70,79.57142857,84.6,74.6,10
2017,13,3,26,26-Mar-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,13,3,26,26-Mar-17,Santiago,Santiago,25.07142857,10.94285714,13.4,7.2,32.4,30.54285714,18,19.6,0.7,2.8,77,82.6,72.8,9.8
2017,13,3,26,26-Mar-17,Santo Domingo,Santo Domingo,26.55,8.642857143,10.4,7,32.5,30.87142857,22,22.22857143,1.342857143,9.4,80.62857143,86,75.5,10.5
2017,14,4,2,2-Apr-17,Barahona,Barahona,27.79285714,7.528571429,11.8,6.1,32,31.55714286,20.2,24.02857143,2.1,14.7,68.77142857,78.4,58.8,19.6
2017,14,4,2,2-Apr-17,La Altagracia,Punta Cana,26.49285714,5.9,8.5,4,30,29.44285714,21.2,23.54285714,0,0,76.92857143,85.5,71.5,14
2017,14,4,2,2-Apr-17,La Romana,La Romana,25.86428571,12.12857143,13.5,9.8,33,31.92857143,18,19.8,0,0,75.6,80.5,70.5,10
2017,14,4,2,2-Apr-17,La Vega,Constanza,19.93571429,12.9,16.1,7.9,27.5,26.38571429,11,13.48571429,NaN,NaN,NaN,NaN,NaN,NaN
2017,14,4,2,2-Apr-17,La Vega,La Vega,26.50714286,10.87142857,14.1,8.5,33.6,31.94285714,19.5,21.07142857,NaN,NaN,NaN,NaN,NaN,NaN
2017,14,4,2,2-Apr-17,Monte Cristi,Monte Cristi,27.15,8.271428571,8.9,7,32.5,31.28571429,21.6,23.01428571,0,0,60.95714286,73.4,13.8,59.6
2017,14,4,2,2-Apr-17,Puerto Plata,La Union,25.87142857,9.857142857,12.7,8.1,33,30.8,20,20.94285714,2.342857143,16.4,82.44285714,85.4,79.1,6.3
2017,14,4,2,2-Apr-17,Samana,Samana,27.37142857,8.171428571,9.7,7,32.5,31.45714286,22,23.28571429,0.185714286,1.3,78.54285714,83.2,75.6,7.6
2017,14,4,2,2-Apr-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,14,4,2,2-Apr-17,Santiago,Santiago,26.29285714,10.58571429,11.9,8.9,32.4,31.58571429,20.1,21,5.466666667,32.8,76.92857143,85.2,72.8,12.4
2017,14,4,2,2-Apr-17,Santo Domingo,Santo Domingo,27.52142857,7.9,8.7,7.2,32.2,31.47142857,23.3,23.57142857,0.142857143,1,79.88571429,83.1,77.5,5.6
2017,15,4,9,9-Apr-17,Barahona,Barahona,26.82857143,10.02857143,11.5,7,33.5,31.84285714,20.6,21.81428571,3.842857143,26.9,67.91428571,77,61.8,15.2
2017,15,4,9,9-Apr-17,La Altagracia,Punta Cana,25.22142857,7.871428571,11.1,5,30,29.15714286,18.4,21.28571429,1.366666667,8.2,79.21428571,86,73,13
2017,15,4,9,9-Apr-17,La Romana,La Romana,25.5,11.37142857,13.8,7.5,32,31.18571429,18,19.81428571,3.257142857,22.8,79.82857143,89.7,70.2,19.5
2017,15,4,9,9-Apr-17,La Vega,Constanza,18.62142857,10.5,12.1,7.5,25.6,23.87142857,10.9,13.37142857,NaN,NaN,NaN,NaN,NaN,NaN
2017,15,4,9,9-Apr-17,La Vega,La Vega,25.11428571,10.51428571,12,8.5,32,30.37142857,18.5,19.85714286,NaN,NaN,NaN,NaN,NaN,NaN
2017,15,4,9,9-Apr-17,Monte Cristi,Monte Cristi,25.52857143,8.942857143,10,7.6,32,30,20.4,21.05714286,0.185714286,1.3,68.68571429,75,64.2,10.8
2017,15,4,9,9-Apr-17,Puerto Plata,La Union,24.81428571,8.828571429,10.2,7.9,30.7,29.22857143,19.6,20.4,10.8,75.6,82.84285714,88.5,77.3,11.2
2017,15,4,9,9-Apr-17,Samana,Samana,25.72857143,7.742857143,9.5,6,31.5,29.6,20.5,21.85714286,2.628571429,18.4,77.37142857,87,73.4,13.6
2017,15,4,9,9-Apr-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,15,4,9,9-Apr-17,Santiago,Santiago,24.73571429,10.84285714,12.5,8.3,31.5,30.15714286,17.5,19.31428571,5.014285714,35.1,78.05714286,87.5,69.5,18
2017,15,4,9,9-Apr-17,Santo Domingo,Santo Domingo,28.04285714,9.028571429,11.4,3.7,33.4,32.55714286,22,23.52857143,5.442857143,38.1,77.61428571,83.6,72.6,11
2017,16,4,16,16-Apr-17,Barahona,Barahona,27.65714286,6.914285714,8.5,5,32.5,31.11428571,22.5,24.2,1.314285714,9.2,69.17142857,72.2,66.4,5.8
2017,16,4,16,16-Apr-17,La Altagracia,Punta Cana,26.33571429,5.557142857,7.2,4.5,30.4,29.11428571,23.2,23.55714286,2.971428571,20.8,76.28571429,84,71.5,12.5
2017,16,4,16,16-Apr-17,La Romana,La Romana,25.57857143,9.7,12.5,8,32.5,30.42857143,19.6,20.72857143,1.728571429,12.1,78.92857143,88.8,73.2,15.6
2017,16,4,16,16-Apr-17,La Vega,Constanza,19.3,7.342857143,9.3,3.9,25.5,22.97142857,12.2,15.62857143,NaN,NaN,NaN,NaN,NaN,NaN
2017,16,4,16,16-Apr-17,La Vega,La Vega,24.17857143,8.214285714,10.5,4,30.5,28.28571429,17.5,20.07142857,NaN,NaN,NaN,NaN,NaN,NaN
2017,16,4,16,16-Apr-17,Monte Cristi,Monte Cristi,26.75714286,7.771428571,9.5,5.8,31.5,30.64285714,21.5,22.87142857,0.05,0.3,68.51428571,70.6,66.8,3.8
2017,16,4,16,16-Apr-17,Puerto Plata,La Union,25.21428571,8.057142857,9.8,7.2,30,29.24285714,20.2,21.18571429,8.185714286,57.3,88.15714286,93.3,82.6,10.7
2017,16,4,16,16-Apr-17,Samana,Samana,25.89285714,6.357142857,7.5,4.5,30,29.07142857,22.5,22.71428571,41.84285714,292.9,87.48571429,95,77.8,17.2
2017,16,4,16,16-Apr-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,16,4,16,16-Apr-17,Santiago,Santiago,23.85,7.7,11.2,4.5,30.1,27.7,18.9,20,5.516666667,33.1,83.85714286,92.7,71.8,20.9
2017,16,4,16,16-Apr-17,Santo Domingo,Santo Domingo,26.56428571,7.957142857,10.6,4.6,33.4,30.54285714,21,22.58571429,18.54,92.7,84.58571429,90.4,79.9,10.5
2017,17,4,23,23-Apr-17,Barahona,Barahona,26.52142857,5.814285714,8,3.4,31.2,29.42857143,22,23.61428571,82.55,495.3,70,75.2,60.8,14.4
2017,17,4,23,23-Apr-17,La Altagracia,Punta Cana,26.55,5.671428571,6.6,3.4,30,29.38571429,22.8,23.71428571,2.071428571,14.5,82.85714286,87.5,75,12.5
2017,17,4,23,23-Apr-17,La Romana,La Romana,26.20714286,8.242857143,10.4,4.6,32,30.32857143,21,22.08571429,10.85714286,76,87.8,95.8,79.5,16.3
2017,17,4,23,23-Apr-17,La Vega,Constanza,20.4,9.2,11.9,7.2,27.9,25,13.9,15.8,NaN,NaN,NaN,NaN,NaN,NaN
2017,17,4,23,23-Apr-17,La Vega,La Vega,26.14285714,7.857142857,9.5,5.5,32,30.07142857,21.5,22.21428571,NaN,NaN,NaN,NaN,NaN,NaN
2017,17,4,23,23-Apr-17,Monte Cristi,Monte Cristi,27.22857143,9.742857143,12,7.5,33.2,32.1,20.2,22.35714286,8.933333333,53.6,74.37142857,76.2,71.2,5
2017,17,4,23,23-Apr-17,Puerto Plata,La Union,26.65,9.814285714,11.2,7.9,32.6,31.55714286,20,21.74285714,4.914285714,34.4,87.5,96.1,83.4,12.7
2017,17,4,23,23-Apr-17,Samana,Samana,26.71428571,6.857142857,10,4.5,31.5,30.14285714,21.5,23.28571429,16.14,80.7,91,94,85,9
2017,17,4,23,23-Apr-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,17,4,23,23-Apr-17,Santiago,Santiago,25.98571429,8.914285714,10.7,7,32,30.44285714,20.6,21.52857143,12.71666667,76.3,88.11428571,94.1,81.7,12.4
2017,17,4,23,23-Apr-17,Santo Domingo,Santo Domingo,26.40714286,5.957142857,7,4.2,31,29.38571429,22.1,23.42857143,11.42857143,80,91.47142857,92.5,90.1,2.4
2017,18,4,30,30-Apr-17,Barahona,Barahona,26.07857143,9.985714286,12,7.7,32.5,31.07142857,20,21.08571429,10.06666667,60.4,77.02857143,88,66.4,21.6
2017,18,4,30,30-Apr-17,La Altagracia,Punta Cana,25.62857143,5.4,6.6,3.3,29.8,28.32857143,21.5,22.92857143,28.56,142.8,83.84285714,90.8,81,9.8
2017,18,4,30,30-Apr-17,La Romana,La Romana,26.09285714,8.642857143,11.2,5,33,30.41428571,20,21.77142857,4.728571429,33.1,84.67142857,94,80.5,13.5
2017,18,4,30,30-Apr-17,La Vega,Constanza,19.52142857,9.642857143,10.8,8.4,25.7,24.34285714,12.2,14.7,NaN,NaN,NaN,NaN,NaN,NaN
2017,18,4,30,30-Apr-17,La Vega,La Vega,25.37142857,7.742857143,9.2,5,31,29.24285714,20,21.5,NaN,NaN,NaN,NaN,NaN,NaN
2017,18,4,30,30-Apr-17,Monte Cristi,Monte Cristi,27.19285714,9.214285714,10.4,8,32.5,31.8,21,22.58571429,4.628571429,32.4,70.14285714,73.4,66.4,7
2017,18,4,30,30-Apr-17,Puerto Plata,La Union,25.83571429,9.928571429,12,8.4,34,30.8,19.7,20.87142857,9.957142857,69.7,85.55714286,88.5,83.9,4.6
2017,18,4,30,30-Apr-17,Samana,Samana,26.32857143,6.6,8.2,3,32.2,29.62857143,21,23.02857143,2.4,16.8,81.57142857,85.4,77,8.4
2017,18,4,30,30-Apr-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,18,4,30,30-Apr-17,Santiago,Santiago,25.77142857,9.171428571,10.9,5.6,31.7,30.35714286,19.8,21.18571429,9.316666667,55.9,84.07142857,88.8,80.1,8.7
2017,18,4,30,30-Apr-17,Santo Domingo,Santo Domingo,26.54285714,7.857142857,8.9,5.6,31.6,30.47142857,21,22.61428571,10.91666667,65.5,88.05714286,94.1,82.4,11.7
2017,19,5,7,7-May-17,Barahona,Barahona,26.72857143,10.25714286,12.7,7.4,33,31.85714286,20.3,21.6,6.142857143,43,77.25714286,92.8,68,24.8
2017,19,5,7,7-May-17,La Altagracia,Punta Cana,26.32142857,6.328571429,8.4,4.8,30.2,29.48571429,21.4,23.15714286,6.785714286,47.5,82.17142857,89.1,77.3,11.8
2017,19,5,7,7-May-17,La Romana,La Romana,26.21428571,9.571428571,10.5,8.7,32,31,21,21.42857143,7.933333333,47.6,81.48571429,88.8,77,11.8
2017,19,5,7,7-May-17,La Vega,Constanza,19.84285714,10.42857143,13.2,7,26.9,25.05714286,13.2,14.62857143,NaN,NaN,NaN,NaN,NaN,NaN
2017,19,5,7,7-May-17,La Vega,La Vega,26.39285714,8.785714286,9.5,7,32,30.78571429,21,22,NaN,NaN,NaN,NaN,NaN,NaN
2017,19,5,7,7-May-17,Monte Cristi,Monte Cristi,26.59285714,8.414285714,11.2,6.9,32.2,30.8,21,22.38571429,2.871428571,20.1,70.77142857,78,65.2,12.8
2017,19,5,7,7-May-17,Puerto Plata,La Union,25.92857143,8.542857143,10.4,7.4,31,30.2,20.1,21.65714286,3.271428571,22.9,86.92857143,93.1,82.8,10.3
2017,19,5,7,7-May-17,Samana,Samana,26.94285714,8.085714286,9.8,6.7,32.5,30.98571429,21.7,22.9,6.471428571,45.3,83.05714286,90.4,80,10.4
2017,19,5,7,7-May-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,19,5,7,7-May-17,Santiago,Santiago,25.79285714,10.44285714,12.5,8.5,32,31.01428571,19.5,20.57142857,4.157142857,29.1,81.54285714,89,71.7,17.3
2017,19,5,7,7-May-17,Santo Domingo,Santo Domingo,27.8,7.971428571,10.1,5.2,33.5,31.78571429,23.2,23.81428571,0.15,0.6,80.68571429,86.1,75.6,10.5
2017,20,5,14,14-May-17,Barahona,Barahona,27.38571429,10.22857143,11.6,8.7,33.6,32.5,20.6,22.27142857,25.5,178.5,75.94285714,80.6,72.2,8.4
2017,20,5,14,14-May-17,La Altagracia,Punta Cana,27.63571429,5.214285714,6.9,2.6,31.4,30.24285714,24.2,25.02857143,8.542857143,59.8,81.61428571,85.9,78.3,7.6
2017,20,5,14,14-May-17,La Romana,La Romana,27.78571429,8.942857143,10,7,33,32.25714286,22.6,23.31428571,0.271428571,1.9,80.97142857,84.5,75.7,8.8
2017,20,5,14,14-May-17,La Vega,Constanza,20.62142857,9.357142857,12.1,6.9,26.8,25.3,12.6,15.94285714,NaN,NaN,NaN,NaN,NaN,NaN
2017,20,5,14,14-May-17,La Vega,La Vega,27.32142857,7.928571429,10.5,5.5,33,31.28571429,22.5,23.35714286,NaN,NaN,NaN,NaN,NaN,NaN
2017,20,5,14,14-May-17,Monte Cristi,Monte Cristi,27.65714286,7.428571429,9.4,6.1,33.4,31.37142857,22.7,23.94285714,2.166666667,13,67.65714286,87.8,18.4,69.4
2017,20,5,14,14-May-17,Puerto Plata,La Union,27.60714286,9.471428571,12.1,8.2,34.5,32.34285714,21.6,22.87142857,7.071428571,49.5,87.7,94.9,83.2,11.7
2017,20,5,14,14-May-17,Samana,Samana,28.65714286,7.257142857,8.5,5,33,32.28571429,24,25.02857143,2.642857143,18.5,81.14285714,86.4,78.4,8
2017,20,5,14,14-May-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,20,5,14,14-May-17,Santiago,Santiago,26.82142857,8.728571429,11,5.6,33.4,31.18571429,20.5,22.45714286,11.56666667,69.4,82.94285714,86.1,76,10.1
2017,20,5,14,14-May-17,Santo Domingo,Santo Domingo,28.72857143,7.314285714,9.4,6.5,33.4,32.38571429,24,25.07142857,4.16,20.8,82.6,86,80.5,5.5
2017,21,5,21,21-May-17,Barahona,Barahona,27.05,12.12857143,13.4,10.2,34.8,33.11428571,20,20.98571429,0,0,74.14285714,77.8,69.6,8.2
2017,21,5,21,21-May-17,La Altagracia,Punta Cana,27.81428571,5.514285714,6.6,4.9,31.2,30.57142857,24.4,25.05714286,0.928571429,6.5,77.95714286,81.3,68.9,12.4
2017,21,5,21,21-May-17,La Romana,La Romana,27.55714286,10.42857143,11.8,8.8,33.5,32.77142857,21.7,22.34285714,1.328571429,9.3,77.48571429,82.2,73.2,9
2017,21,5,21,21-May-17,La Vega,Constanza,20.38571429,13.8,18,10.1,28.9,27.28571429,10.8,13.48571429,NaN,NaN,NaN,NaN,NaN,NaN
2017,21,5,21,21-May-17,La Vega,La Vega,27.46428571,9.928571429,13,8,33.5,32.42857143,20.5,22.5,NaN,NaN,NaN,NaN,NaN,NaN
2017,21,5,21,21-May-17,Monte Cristi,Monte Cristi,28.74285714,8.8,10.7,7.2,35.7,33.14285714,22.7,24.34285714,0.114285714,0.8,67.34285714,71.2,63.4,7.8
2017,21,5,21,21-May-17,Puerto Plata,La Union,27.52142857,9.814285714,12.2,7.5,34.7,32.42857143,21.4,22.61428571,1.028571429,7.2,81.41428571,88.1,71.3,16.8
2017,21,5,21,21-May-17,Samana,Samana,28.52857143,7.771428571,8,7,33,32.41428571,24.2,24.64285714,6.571428571,46,81,88,76.2,11.8
2017,21,5,21,21-May-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,21,5,21,21-May-17,Santiago,Santiago,27.60714286,9.814285714,11.6,8.3,33.8,32.51428571,21.5,22.7,0.171428571,1.2,77,82.6,73.5,9.1
2017,21,5,21,21-May-17,Santo Domingo,Santo Domingo,28.40714286,7.214285714,7.7,6.2,32.7,32.01428571,24.2,24.8,0.228571429,1.6,81.65714286,84.9,78.9,6
2017,22,5,28,28-May-17,Barahona,Barahona,NaN,NaN,12.7,5.3,33.9,31.27142857,21.2,NaN,7.357142857,51.5,73.48571429,76.6,71.8,4.8
2017,22,5,28,28-May-17,La Altagracia,Punta Cana,27,6.6,8.8,4.2,31,30.3,22.2,23.7,18.06,90.3,81.41428571,86.3,75.6,10.7
2017,22,5,28,28-May-17,La Romana,La Romana,27.35714286,8.885714286,11.5,4.5,33.5,31.8,21,22.91428571,1.642857143,11.5,79.8,94.3,73,21.3
2017,22,5,28,28-May-17,La Vega,Constanza,20.42857143,12.65714286,14.1,10.7,27.6,26.75714286,13,14.1,NaN,NaN,NaN,NaN,NaN,NaN
2017,22,5,28,28-May-17,La Vega,La Vega,27.46428571,10.78571429,12,9.5,34,32.85714286,21.5,22.07142857,NaN,NaN,NaN,NaN,NaN,NaN
2017,22,5,28,28-May-17,Monte Cristi,Monte Cristi,28.72857143,9.485714286,11.3,7.3,34.8,33.47142857,23,23.98571429,0,0,62.82857143,69.2,57.6,11.6
2017,22,5,28,28-May-17,Puerto Plata,La Union,27.02142857,9.928571429,11.4,9.3,33.2,31.98571429,21.6,22.05714286,2.514285714,17.6,82.57142857,88.4,77.4,11
2017,22,5,28,28-May-17,Samana,Samana,27.11428571,7.885714286,11.5,5.5,33,31.05714286,21.5,23.17142857,8.083333333,48.5,84.88571429,93.8,79.4,14.4
2017,22,5,28,28-May-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,22,5,28,28-May-17,Santiago,Santiago,27.02857143,10.51428571,12.4,6,33.8,32.28571429,20.9,21.77142857,0.714285714,5,77.98571429,84.3,73.2,11.1
2017,22,5,28,28-May-17,Santo Domingo,Santo Domingo,27.55714286,7.971428571,8.9,7,32,31.54285714,22.8,23.57142857,4.533333333,27.2,81.88571429,85.4,78.4,7
2017,23,6,4,4-Jun-17,Barahona,Barahona,28.23571429,6.957142857,9,4.8,32,31.71428571,23,24.75714286,0.216666667,1.3,72.74285714,79.2,67.6,11.6
2017,23,6,4,4-Jun-17,La Altagracia,Punta Cana,27.47142857,6.4,7.8,5.2,31,30.67142857,23,24.27142857,0.714285714,5,81.95714286,86.5,79.8,6.7
2017,23,6,4,4-Jun-17,La Romana,La Romana,27.74285714,10.65714286,12,10,33.8,33.07142857,21.6,22.41428571,2.285714286,16,78.5,83.7,72.3,11.4
2017,23,6,4,4-Jun-17,La Vega,Constanza,20.78571429,13.42857143,17.8,11.9,29,27.5,11.2,14.07142857,NaN,NaN,NaN,NaN,NaN,NaN
2017,23,6,4,4-Jun-17,La Vega,La Vega,28.15714286,11.11428571,13,10,34.5,33.71428571,21.5,22.6,NaN,NaN,NaN,NaN,NaN,NaN
2017,23,6,4,4-Jun-17,Monte Cristi,Monte Cristi,29.08571429,8.914285714,10.7,8,34,33.54285714,22.8,24.62857143,0,0,66.02857143,70.4,64.2,6.2
2017,23,6,4,4-Jun-17,Puerto Plata,La Union,28.52142857,11.67142857,13,10,35.4,34.35714286,22,22.68571429,0,0,80.32857143,82.1,77.9,4.2
2017,23,6,4,4-Jun-17,Samana,Samana,28.77857143,8.214285714,10.3,7,33.5,32.88571429,22.2,24.67142857,1.271428571,8.9,80.54285714,85.2,75.8,9.4
2017,23,6,4,4-Jun-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,23,6,4,4-Jun-17,Santiago,Santiago,28.65,10.98571429,12.1,10.3,34.8,34.14285714,22.1,23.15714286,0.016666667,0.1,73.14285714,77.5,69.5,8
2017,23,6,4,4-Jun-17,Santo Domingo,Santo Domingo,28.87142857,7.285714286,8.4,6,33.2,32.51428571,23.6,25.22857143,0.766666667,4.6,80.44285714,83.3,78.4,4.9
2017,24,6,11,11-Jun-17,Barahona,Barahona,27.82857143,8.028571429,9.8,5,33,31.84285714,23,23.81428571,9.057142857,63.4,72.4,75.8,69,6.8
2017,24,6,11,11-Jun-17,La Altagracia,Punta Cana,27.63571429,6.757142857,8.7,5.4,31.5,31.01428571,22.7,24.25714286,9.983333333,59.9,80.28571429,84.8,72.5,12.3
2017,24,6,11,11-Jun-17,La Romana,La Romana,27.87857143,10.3,12.2,7.7,34.2,33.02857143,21.9,22.72857143,0.657142857,4.6,75.04285714,85.2,69.3,15.9
2017,24,6,11,11-Jun-17,La Vega,Constanza,20.14285714,11.11428571,12.7,9.1,26.6,25.7,12.8,14.58571429,NaN,NaN,NaN,NaN,NaN,NaN
2017,24,6,11,11-Jun-17,La Vega,La Vega,28.26428571,10.38571429,11.5,9,34.5,33.45714286,22.5,23.07142857,NaN,NaN,NaN,NaN,NaN,NaN
2017,24,6,11,11-Jun-17,Monte Cristi,Monte Cristi,28.95714286,9.457142857,10.3,8.5,34.6,33.68571429,23.5,24.22857143,0.85,5.1,66.94285714,75.8,61.4,14.4
2017,24,6,11,11-Jun-17,Puerto Plata,La Union,27.89285714,9.414285714,10.7,8.7,33.2,32.6,21.8,23.18571429,1.971428571,13.8,81.81428571,83.5,77.9,5.6
2017,24,6,11,11-Jun-17,Samana,Samana,27.73571429,8.871428571,10,6.8,33,32.17142857,21.5,23.3,2.042857143,14.3,83.74285714,88.8,78,10.8
2017,24,6,11,11-Jun-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,24,6,11,11-Jun-17,Santiago,Santiago,27.88571429,10.57142857,11.9,8.7,34.4,33.17142857,21.4,22.6,1.675,6.7,78.22857143,86.8,75,11.8
2017,24,6,11,11-Jun-17,Santo Domingo,Santo Domingo,28.42857143,7.085714286,8.2,5.2,32.7,31.97142857,24,24.88571429,6.283333333,37.7,81.78571429,88.6,78.3,10.3
2017,25,6,18,18-Jun-17,Barahona,Barahona,27.72142857,8.014285714,10.4,5.8,32.6,31.72857143,21.6,23.71428571,1.057142857,7.4,77.77142857,87.8,70.6,17.2
2017,25,6,18,18-Jun-17,La Altagracia,Punta Cana,27.42857143,6.628571429,8,5.4,31.1,30.74285714,22.5,24.11428571,2.733333333,16.4,80.58571429,84,76,8
2017,25,6,18,18-Jun-17,La Romana,La Romana,27.60714286,10.12857143,11.1,8.3,34,32.67142857,22,22.54285714,2.328571429,16.3,80.52857143,88.8,76.5,12.3
2017,25,6,18,18-Jun-17,La Vega,Constanza,20.28571429,9.485714286,12,6.9,26.4,25.02857143,11.9,15.54285714,NaN,NaN,NaN,NaN,NaN,NaN
2017,25,6,18,18-Jun-17,La Vega,La Vega,27.42142857,9.414285714,10.7,8.2,33.7,32.12857143,21.5,22.71428571,NaN,NaN,NaN,NaN,NaN,NaN
2017,25,6,18,18-Jun-17,Monte Cristi,Monte Cristi,29.27142857,9.771428571,11,9.1,34.6,34.15714286,23,24.38571429,0,0,61.78571429,69.6,54.9,14.7
2017,25,6,18,18-Jun-17,Puerto Plata,La Union,27.46428571,9.071428571,10.5,8,33,32,22,22.92857143,9.7,67.9,83.65714286,88.1,80.1,8
2017,25,6,18,18-Jun-17,Samana,Samana,28.16428571,7.642857143,9,6.3,32.5,31.98571429,23,24.34285714,5.085714286,35.6,83.91428571,88,77.6,10.4
2017,25,6,18,18-Jun-17,San Cristobal,Loyola,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2017,25,6,18,18-Jun-17,Santiago,Santiago,27.2,9.942857143,11.4,8.5,33.9,32.17142857,21,22.22857143,6.385714286,44.7,80.21428571,88.2,76.8,11.4
2017,25,6,18,18-Jun-17,Santo Domingo,Santo Domingo,27.83571429,7.442857143,9.1,3.8,32.6,31.55714286,22.5,24.11428571,5.616666667,33.7,84.62857143,88.9,80.4,8.5
2017,26,6,25,25-Jun-17,Barahona,Barahona,28.15,7.785714286,9.5,5.4,32.6,32.04285714,22.5,24.25714286,1.257142857,8.8,71.45714286,80.2,65.2,15
2017,26,6,25,25-Jun-17,La Altagracia,Punta Cana,27.68571429,5.942857143,7.8,4.2,31.5,30.65714286,23,24.71428571,1.042857143,7.3,82.77142857,90.3,80,10.3
2017,26,6,25,25-Jun-17,La Romana,La Romana,28.20714286,11.38571429,12,10.4,34.5,33.9,21.8,22.51428571,1.6,11.2,77.4,88.5,72.6,15.9
2017,26,6,25,25-Jun-17,La Vega,Constanza,20.79285714,11.92857143,13.1,10.3,27.7,26.75714286,13.5,14.82857143,NaN,NaN,NaN,NaN,NaN,NaN
2017,26,6,25,25-Jun-17,La Vega,La Vega,27.28571429,9.857142857,12,7.5,33,32.21428571,20.5,22.35714286,NaN,NaN,NaN,NaN,NaN,NaN
